time,0.0.0.0,0.0.0.1,0.0.0.2,0.0.0.3,0.0.0.4,0.0.1.0,0.0.1.1,0.0.1.2,0.0.2.0,0.0.2.1,0.0.2.2,0.0.3.0,0.0.3.1,0.0.3.2,0.0.3.3,0.0.4.0,0.0.4.1,0.0.4.2,0.0.4.3,0.0.4.4,0.0.4.5,0.0.4.6,0.0.4.7,0.0.4.8,0.1.0.0,0.1.0.1,0.1.0.2,0.1.0.3,0.1.0.4,0.1.0.5,0.1.0.6,0.1.0.7,0.1.0.8,0.1.1.0,0.1.1.1,0.1.1.2,0.1.1.3,0.1.1.4,0.1.1.5,0.1.2.0,0.1.2.1,0.1.2.2,0.1.2.3,0.1.2.4,0.1.2.5,0.1.2.6,0.1.3.0,0.1.3.1,0.1.4.0,0.1.4.1,0.1.4.2,0.1.4.3,0.1.4.4,0.1.4.5,0.1.4.6,0.1.4.7,1.0.0.0,1.0.0.1,1.0.0.2,1.0.0.3,1.0.0.4,1.0.0.5,1.0.0.6,1.0.0.7,1.0.0.8,1.0.1.0,1.0.1.1,1.0.1.2,1.0.1.3,1.0.1.4,1.0.2.0,1.0.2.1,1.0.3.0,1.0.3.1,1.0.3.2,1.0.4.0,1.0.4.1,1.0.4.2,1.0.4.3,1.0.4.4,1.1.0.0,1.1.0.1,1.1.1.0,1.1.1.1,1.1.1.2,1.1.2.0,1.1.2.1,1.1.2.2,1.1.2.3,1.1.2.4,1.1.3.0,1.1.3.1,1.1.3.2,1.1.3.3,1.1.3.4,1.1.4.0,1.1.4.1,1.1.4.2,1.1.4.3,1.1.4.4
20.0,0.0,0.1896961177243851,0,0,0,0,0,0,0,0,0,0,0.0,0.20923540103350874,0,0,0,0,0,0,0,0,0,0,0,0.0024867652106961213,0,0,0,0,0,0.0,0.4156586072349441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009448370356791936,0,0,0,0,0,0,0.054029732910657415,0,0.4749677009278005,0.7754346645520336,1.5231734487896513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08029618112959346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.0,0.0,0.09120114851657522,0,0,0,0,0,0,0,0,0,0,0.0,0.10156406217465516,0,0,0,0,0,0,0,0,0,0,0,0.0011787039678184397,0,0,0,0,0,0.0,0.20747151503008399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004454262373635044,0,0,0,0,0,0,0.025976144133087485,0,0.2856203073115782,0,1.1181956850920876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2154493317722517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.0,0.0,0.04350759240749637,0,0,0,0,0,0,0,0,0,0,0.0,0.04882946066295111,0,0,0,0,0,0,0,0,0,0,0,0.0005556785493419906,0,0,0,0,0,0.0,0.101934983379189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.012391943628378203,0,0.15761843449344914,0,0.6724233976049488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15816617164325025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.0,0.0,0.020622200914009025,0,0,0,0,0,0,0,0,0,0,0.0,0.02329413945500312,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.04947982482198787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.005873667952618267,0,0.08289494229775402,0,0.3710741867231432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09511272127093136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.0,0.0,0.009721961578991417,0,0,0,0,0,0,0,0,0,0,0.0,0.011041209071298784,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.023788662131297544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.002769033935864552,0,0.04227303934615529,0,0.1951559371558115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05248757824065357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.01134840331248718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0995215676776815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027604352140603573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.005379039386307041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.04967511814951241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01407709362983027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.02440639787199489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007026429602961193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.011847005328384569,0,0,1.0241286185659375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034522280549647215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.005695743831724016,0,0,2.7479242899828256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001675731272450278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
