"","t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
"27",28,34,0.000405297147523451,0.000405297147523451,1.02612353575791e-05,2.07890259023548e-05,0.000116596723358341,0.000280930575094868,0.000561861150189736,0.00121416174521537,0.00149509232031024
"28",29,35,0.000523079807801623,0.000523079807801623,1.32432341343808e-05,2.6830486569752e-05,0.00015048068316605,0.000362571293985533,0.000725142587971067,0.00156700706187574,0.00192957835586128
"29",30,36,0.000692448641525233,0.000692448641525233,1.75312817451182e-05,3.55179720180132e-05,0.000199205060260399,0.000479968823555779,0.000959937647111559,0.00207439074319576,0.00255435956675154
"30",31,37,0.000951121788736826,0.000951121788736826,2.40803188169133e-05,4.87861699080916e-05,0.000273620687337855,0.000659267386232063,0.00131853477246413,0.00284930623859931,0.00350857362483137
"31",32,38,0.00137076742326442,0.00137076742326442,3.47048264133283e-05,7.03111769783658e-05,0.000394345213174095,0.000950143574639151,0.0019002871492783,0.00410645220940965,0.00505659578404881
"32",33,39,0.00208561970984573,0.00208561970984573,5.28033193421246e-05,0.000106978305757595,0.000599995400474702,0.00144564142159982,0.00289128284319964,0.00624795827514516,0.00769359969674498
"33",34,40,0.00339908436604541,0.00339908436604541,8.60573653019393e-05,0.000174350235035688,0.00097785563486239,0.00235606574480976,0.00471213148961952,0.010182746735895,0.0125388124807048
"34",35,41,0.00605042729077068,0.00605042729077068,0.000153183556370639,0.00031034634819597,0.00174059946222772,0.00419383661778065,0.00838767323556129,0.0181254603037536,0.0223192969215342
"35",36,42,2.10994739122172,0.159497030760062,1.80891047566361,1.85462924927171,2.00029052830515,2.10592980756382,2.21522516876747,2.37897026653435,2.43381425109868
"36",37,43,4.3635035738385,0.32984986575195,3.74094034673618,3.83548963875192,4.13672630193918,4.3551949587885,4.58122462246649,4.91985975729351,5.03328055804223
"37",38,44,5.07973373056287,0.383991776499878,4.35498230762826,4.46505102184514,4.81573299402201,5.07006133052708,5.3331917456313,5.72741081469495,5.85944862732904
"38",39,45,9.2669866268879,0.41319451117055,8.47472878226722,8.59797615865937,8.98504514427023,9.26084620669216,9.54223458499396,9.956942818161,10.0941390961991
"39",40,46,5.79150860176861,0.257463961499598,5.29781523095116,5.37462422854728,5.6158350012249,5.78769382584605,5.9630238055834,6.22140564065719,6.30688048801595
"40",41,47,5.56696323312187,0.199201606287235,5.18332978698234,5.24340787772772,5.4313401379988,5.56458741552221,5.6999964632667,5.89862276267901,5.96409803638972
"41",42,48,4.84087752856527,0.149250648031432,4.55273414177903,4.59802583335241,4.73939090650923,4.83934375012838,4.94069217462285,5.08896110113476,5.137737147122
"42",43,49,4.91089307246708,0.124496081357078,4.66988816587533,4.70792516678997,4.82635815869364,4.90984107889374,4.99428119687951,5.11744943161871,5.15787632331878
"43",44,50,4.46426363366413,0.0993531575803046,4.27163768431531,4.30210891086729,4.39685526345148,4.46352661326124,4.53086856731652,4.62893240357079,4.66107798303592
"44",45,51,4.1778389121235,0.0807622920891165,4.02103159718046,4.04589024599087,4.12308562798647,4.17731851521487,4.23202490246388,4.31156270078097,4.33760358586808
"45",46,52,3.12086417609776,0.0591267913956973,3.00604241260582,3.02425025786629,3.08078284403984,3.12049078559938,3.16053846848321,3.21875176414258,3.23780787741156
"46",47,53,2.7023610250864,0.0474390537881625,2.61017345158363,2.62480703167576,2.67021436068653,2.70208343785786,2.7342050863121,2.78086189417258,2.79612609780179
"47",48,54,2.36565691789,0.0392968434112247,2.28925665023918,2.30139259665224,2.33903433092211,2.36543932975249,2.39204230766581,2.43066345223793,2.44329371669274
"48",49,55,2.01635391349471,0.0328699961587999,1.95243891657852,1.96259392162399,1.99408715626521,2.01617530403797,2.03842596492685,2.07072315858528,2.08128392983371
"49",50,56,1.48026453506213,0.0259217271412042,1.42989018159779,1.43788670913388,1.46269909916877,1.4801132279342,1.49766502814071,1.52315848357499,1.53149875113972
"50",51,57,1.2864593226153,0.0226392500367123,1.24246575836826,1.2494489426676,1.27111785625952,1.28632652239742,1.30165602090583,1.3239226963757,1.33120757660869
"51",52,58,1.04732379022086,0.0195770005957998,1.00930134392006,1.01533187088606,1.03405365764901,1.04720181233802,1.06046095248718,1.07973178746941,1.08603942372203
"52",53,59,1.02371739475172,0.0189382557424691,0.986932035167209,0.992767182130008,1.01088087795192,1.02360061439229,1.0364266071391,1.05506595603616,1.06116640462982
"53",54,60,0.966940295187657,0.0182604154561471,0.93147826919553,0.937101906936607,0.954561978754036,0.966825349888397,0.979193307684217,0.997170772569894,1.00305554290372
