"","t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
"31",32,38,0.00162070772443974,0.00162070772443974,4.10327669660207e-05,8.31314384258646e-05,0.000466248557005434,0.00112338898970713,0.00224677797941426,0.00485520643610237,0.0059785954258095
"32",33,39,0.00218894328923299,0.00218894328923299,5.54192458853007e-05,0.000112278112532281,0.000629719741925965,0.00151725986933746,0.00303451973867492,0.00655748805653469,0.00807474792587215
"33",34,40,0.00296163895145103,0.00296163895145103,7.49822062916309e-05,0.000151912218606414,0.000852010431407353,0.0020528516890348,0.00410570337806959,0.00887227738947646,0.0109251290785113
"34",35,41,0.00401342713233479,0.00401342713233479,0.000101611177495391,0.000205861899401831,0.00115459103506428,0.00278189570116065,0.0055637914023213,0.0120231531878926,0.0148050488890532
"35",36,42,0.953121627074147,0.0720492226981554,0.817134921453024,0.837787356708273,0.903586587462393,0.951306773353693,1.00067851263756,1.07464670476325,1.09942125033754
"36",37,43,1.2416305493104,0.0938584472484523,1.06448080975661,1.09138471561938,1.17710130488221,1.23926634126198,1.30358285452338,1.39994114124325,1.43221491591853
"37",38,44,1.39004424572172,0.105077468158744,1.19171956996805,1.22183933429952,1.31780173771644,1.38739744084469,1.45940178965324,1.56727790631044,1.60340940677973
"38",39,45,4.0472915444979,0.18045981057546,3.70127847631328,3.75510590527559,3.92415557542994,4.04460975895763,4.16750416358712,4.34862508164917,4.40854459576925
"39",40,46,3.62982539822409,0.161365421488494,3.32040330122836,3.36854330575177,3.51972204849302,3.62743448913902,3.73732247468503,3.89926317302124,3.95283449496617
"40",41,47,4.22346349709095,0.15112740599945,3.93241399879475,3.97799317951008,4.12057092036136,4.22166104600807,4.32439123235493,4.47508217281937,4.52475601058319
"41",42,48,4.24448793585143,0.13086316917734,3.99184342629862,4.0315552424607,4.15550432896913,4.24314311685255,4.33200555192676,4.46200794635378,4.50477484915802
"42",43,49,4.56578645993569,0.115747281438901,4.34171785916245,4.37708185939417,4.48719212709172,4.56480839384013,4.64331459254689,4.75782734005902,4.79541328461486
"43",44,50,4.26178372711803,0.0948469232463327,4.07789446704724,4.10698364907612,4.19743271229949,4.26108013480868,4.32536774582272,4.41898382584445,4.44967141929888
"44",45,51,4.03977067095011,0.0780932787890779,3.88814548739909,3.91218261340993,3.98682686051426,4.03926747199655,4.09216593538173,4.16907518718196,4.19425547920214
"45",46,52,3.05881770201909,0.0579512807926453,2.94627873110324,2.96412458284677,3.01953323428792,3.05845173496581,3.0977032225083,3.15475916894119,3.17343642412111
"46",47,53,2.68119696345588,0.0470675256878288,2.5897313747172,2.60425034910414,2.64930206185908,2.68092155020526,2.71279163177364,2.75908303784366,2.77422769691781
"47",48,54,2.3806513808504,0.0395459222436345,2.30376685828722,2.31597972709659,2.35386004946688,2.38043241355379,2.40720401159285,2.44606995215267,2.45878027218575
"48",49,55,2.03106895161757,0.0331098762926087,1.96668751296714,1.97691662766439,2.0086396950474,2.03088903869672,2.05330208145768,2.08583497502611,2.09647281714512
"49",50,56,1.48986058316349,0.0260897688220156,1.43915967001508,1.44720803630097,1.47218127656408,1.48970829516326,1.50737387768034,1.53303259845661,1.54142693312004
"50",51,57,1.29968142260201,0.0228719339796457,1.25523569691075,1.26229065367845,1.28418227819258,1.2995472574768,1.31503431103453,1.33752984116328,1.3448895946652
"51",52,58,1.06308083716129,0.0198715377009636,1.02448634095888,1.03060759755153,1.04961105467812,1.06295702411415,1.07641564879299,1.09597641460105,1.10237894960555
"52",53,59,1.03397712814863,0.0191280556383353,0.996823104336883,1.00271673135724,1.02101196330516,1.03385917741214,1.04681371273018,1.06563986586771,1.07180145338163
"53",54,60,0.970447701720264,0.0183266519143625,0.934857043441073,0.940501079942909,0.958024485112208,0.970332339477067,0.982745159873178,1.00078783486344,1.00669395117076
