"","t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
"37",38,45,1.3724960300198,0.0127658860943546,1.34758800558945,1.35156573680597,1.36386413297513,1.37245645078879,1.38108478075812,1.39356133149095,1.39762897971426
"38",39,46,1.34427008193572,0.0120743362910222,1.32070770578964,1.32447141384235,1.3361064809317,1.34423393123907,1.35239427415875,1.3641920632488,1.36803789930404
"39",40,47,1.28898218534228,0.0112834435184683,1.26696074333118,1.27047889540999,1.281353778705,1.28894926129804,1.29657470064984,1.30759778209551,1.31119073180398
"40",41,48,1.26432904735641,0.0107250564570538,1.24339462584336,1.24673977320072,1.25707867174289,1.26429872129908,1.27154636376752,1.28202176636784,1.28543580919886
"41",42,49,1.23948977845525,0.0102346336979332,1.21951042732062,1.22270348528422,1.23257135437211,1.23946160898705,1.24637749428562,1.25637216016449,1.25962921421972
"42",43,50,1.22648647110594,0.00984217351028992,1.20727108064495,1.21034256200902,1.21983375397276,1.22646014440985,1.23311048883647,1.24272018288124,1.2458514738908
"43",44,51,1.19644758950343,0.00941851165544958,1.17805797080154,1.18099778226752,1.19008150066617,1.19642287521957,1.20278673666817,1.21198169933656,1.21497765733502
"44",45,52,1.13765019426407,0.00892665997172368,1.12022069855407,1.1230070738133,1.13161659497652,1.13762684644066,1.14365834149233,1.15237295619505,1.15521237362835
"45",46,53,1.09333146477962,0.00855707329236538,1.07662343268398,1.07929450948667,1.0875477027414,1.09330914058369,1.09909089064086,1.10744456986928,1.11016636334394
"46",47,54,1.0635187468871,0.00830645908615023,1.04729992097149,1.04989282000426,1.05790440031561,1.0634971215002,1.06910951907107,1.07721843986742,1.07986046800065
"47",48,55,1.02838665754413,0.0080787713405059,1.01261275319356,1.01513443967363,1.02292613946002,1.02836550262567,1.03382411411078,1.04171103670318,1.04428078346029
"48",49,56,0.989867366981487,0.00787496194169973,0.974492149607302,0.976949922281712,0.984544464333671,0.989846483782029,0.995167504320525,1.00285604611293,1.00536126176334
"49",50,57,0.944565440633728,0.00768371201715672,0.929564930124171,0.931962493309321,0.939371561769103,0.944544605938639,0.94973660706697,0.9572394569382,0.959684352900528
"50",51,58,0.890160732762082,0.00749623989213905,0.875528255052088,0.877866508451301,0.885093191548873,0.890139690353937,0.895205335113188,0.902526734582224,0.904912792637349
"51",52,59,0.851155555878881,0.00742073641887655,0.836672554504146,0.83898642245099,0.846138659783854,0.851133990263145,0.856148942752785,0.863398251525297,0.865761112753978
"52",53,60,0.810209507760586,0.00738019392710856,0.795808371827463,0.798108508032315,0.805219503604367,0.810187099155544,0.815175083735812,0.82238694522106,0.824737989817052
